Time (s),amplitude,frequency
145.90933333333334,3.3488047,140.625
145.92,2.0792677,281.25
145.93066666666667,2.3588963,140.625
145.94133333333335,4.3075466,93.75
145.952,2.7694492,140.625
145.96266666666668,2.2541287,46.875
145.97333333333333,2.583576,46.875
145.984,1.4814256,468.75
145.99466666666666,2.2768726,421.875
146.00533333333334,2.1233797,187.5
146.016,2.0824754,93.75
146.02666666666667,1.6478395,281.25
146.03733333333332,1.0160813,187.5
146.048,2.7074041,93.75
146.05866666666665,1.8390126,140.625
146.06933333333333,1.9174371,46.875
146.08,3.281033,93.75
146.09066666666666,2.005047,140.625
146.10133333333334,1.3107599,0.0
146.112,2.0704234,421.875
146.12266666666667,2.1489675,421.875
146.13333333333333,1.7727529,281.25
146.144,1.3592641,281.25
146.15466666666666,1.8431093,187.5
146.16533333333334,1.579887,93.75
146.176,1.4524574,140.625
146.18666666666667,4.4296193,93.75
146.19733333333335,3.12691,93.75
146.208,2.3929427,93.75
146.21866666666668,1.5874993,93.75
146.22933333333333,2.5345056,93.75
146.24,2.4007185,46.875
146.25066666666666,2.1378922,46.875
146.26133333333334,1.7686133,46.875
146.272,2.323504,187.5
146.28266666666667,1.3712332,468.75
146.29333333333332,1.7862661,93.75
146.304,2.1685226,46.875
146.31466666666665,2.3316112,328.125
146.32533333333333,2.5565794,2296.875
146.336,1.503596,328.125
146.34666666666666,1.6228851,140.625
146.35733333333334,1.3105512,421.875
146.368,1.714612,468.75
146.37866666666667,2.8114684,187.5
146.38933333333333,2.512477,93.75
146.4,1.5107589,281.25
146.41066666666666,2.1374831,46.875
146.42133333333334,2.2194304,46.875
146.432,3.5988805,93.75
146.44266666666667,3.1593003,421.875
146.45333333333335,2.5893397,93.75
146.464,3.1020951,93.75
146.47466666666668,2.663747,140.625
146.48533333333333,2.7655945,140.625
146.496,2.1453073,515.625
146.50666666666666,2.5906868,93.75
146.51733333333334,2.855954,93.75
146.528,2.5802023,140.625
146.53866666666667,3.1408324,140.625
146.54933333333332,2.3610203,562.5
146.56,1.8094983,421.875
146.57066666666665,3.225299,93.75
146.58133333333333,2.7556612,46.875
146.592,2.9019203,93.75
146.60266666666666,2.2236488,93.75
146.61333333333334,1.6518753,93.75
146.624,2.8452184,93.75
146.63466666666667,2.3264558,140.625
146.64533333333333,1.7368405,281.25
146.656,2.1182256,93.75
146.66666666666666,1.8354634,93.75
146.67733333333334,1.4647223,46.875
146.688,1.5167562,281.25
146.69866666666667,1.4375255,0.0
146.70933333333332,2.765744,234.375
146.72,1.6723056,46.875
146.73066666666668,1.6511871,187.5
146.74133333333333,2.2896469,234.375
146.752,2.6230354,140.625
146.76266666666666,1.6899229,93.75
146.77333333333334,3.6031866,140.625
146.784,2.203644,46.875
146.79466666666667,1.827429,46.875
146.80533333333332,2.6728408,46.875
146.816,2.5729744,93.75
146.82666666666665,3.4522688,140.625
146.83733333333333,3.209046,187.5
146.848,5.439456,93.75
146.85866666666666,1.6483948,46.875
146.86933333333334,1.1216911,93.75
146.88,2.217817,93.75
146.89066666666668,2.1953359,93.75
146.90133333333333,1.7670299,93.75
146.912,1.4374437,140.625
146.92266666666666,2.8140159,281.25
146.93333333333334,3.5548105,93.75
146.944,2.113567,46.875
146.95466666666667,2.3473577,187.5
146.96533333333332,2.341276,93.75
146.976,1.5619465,328.125
146.98666666666668,2.350019,187.5
146.99733333333333,2.5715902,93.75
147.008,3.4040108,140.625
147.01866666666666,2.0832057,375.0
147.02933333333334,1.9699199,93.75
147.04,1.8215997,421.875
147.05066666666667,1.8425072,93.75
147.06133333333332,1.4472265,468.75
147.072,1.968773,140.625
147.08266666666665,2.5718145,93.75
147.09333333333333,2.313408,93.75
147.104,1.1229409,46.875
147.11466666666666,1.9404504,375.0
147.12533333333334,2.5613027,93.75
147.136,1.9311211,93.75
147.14666666666668,2.4047992,93.75
147.15733333333333,1.7987726,187.5
147.168,2.6098895,93.75
147.17866666666666,2.1452596,140.625
147.18933333333334,2.1206822,187.5
147.2,1.7759976,140.625
147.21066666666667,1.7225927,93.75
147.22133333333332,1.750175,187.5
147.232,1.6704133,46.875
147.24266666666668,1.7896385,46.875
147.25333333333333,2.3437953,93.75
147.264,1.447439,281.25
147.27466666666666,1.945843,234.375
147.28533333333334,1.5919025,187.5
147.296,2.0178123,421.875
147.30666666666667,2.337701,234.375
147.31733333333332,2.569102,187.5
147.328,2.206427,468.75
147.33866666666665,2.4818687,93.75
147.34933333333333,2.9220626,140.625
147.36,2.9805915,46.875
147.37066666666666,2.6994214,93.75
147.38133333333334,1.3998592,234.375
147.392,1.4420657,328.125
147.40266666666668,2.3090713,468.75
147.41333333333333,2.9788668,140.625
147.424,2.358346,140.625
147.43466666666666,2.1198394,140.625
147.44533333333334,2.4307282,93.75
147.456,2.6227226,234.375
147.46666666666667,1.8936132,46.875
147.47733333333332,2.1912274,93.75
147.488,2.5482001,93.75
147.49866666666668,2.3994827,468.75
147.50933333333333,2.6481917,140.625
147.52,3.2999039,234.375
147.53066666666666,1.8440729,281.25
147.54133333333334,3.0420718,234.375
147.552,2.5791678,140.625
147.56266666666667,2.993987,421.875
147.57333333333332,1.1087236,421.875
147.584,1.7341324,46.875
147.59466666666665,3.186847,46.875
147.60533333333333,2.7132387,46.875
147.616,2.4595275,234.375
147.62666666666667,1.7220467,421.875
147.63733333333334,1.6863155,93.75
147.648,1.8972167,93.75
147.65866666666668,1.9250631,281.25
147.66933333333333,2.9131038,234.375
147.68,2.7366464,468.75
147.69066666666666,2.1028674,234.375
147.70133333333334,2.7763186,281.25
147.712,2.718674,234.375
147.72266666666667,3.2025285,328.125
147.73333333333332,1.9356221,328.125
147.744,2.9812698,187.5
147.75466666666668,2.1430032,609.375
147.76533333333333,2.1659822,93.75
147.776,2.517948,562.5
147.78666666666666,2.2236953,93.75
147.79733333333334,2.3055322,890.625
147.808,2.046131,796.875
147.81866666666667,2.064627,890.625
147.82933333333332,2.9735558,140.625
147.84,2.865427,93.75
147.85066666666665,1.7071375,93.75
147.86133333333333,2.7745442,93.75
147.872,3.523408,93.75
147.88266666666667,3.0104454,234.375
147.89333333333335,3.3718123,140.625
147.904,2.9892845,281.25
147.91466666666668,2.420688,421.875
147.92533333333333,3.1264682,468.75
147.936,2.5851486,468.75
147.94666666666666,3.002723,234.375
147.95733333333334,2.7003448,421.875
147.968,2.330134,281.25
147.97866666666667,2.5795271,468.75
147.98933333333332,2.7078,375.0
148.0,3.364124,468.75
148.01066666666668,3.7651691,421.875
148.02133333333333,2.4005854,281.25
148.032,3.1297095,140.625
148.04266666666666,2.2583768,421.875
148.05333333333334,2.0604947,93.75
148.064,2.2456093,93.75
148.07466666666667,2.5386558,140.625
148.08533333333332,2.0302994,421.875
148.096,3.17586,93.75
148.10666666666665,2.2700722,187.5
148.11733333333333,1.9241555,140.625
148.128,2.0810933,234.375
148.13866666666667,1.6589944,281.25
148.14933333333335,3.010452,187.5
148.16,2.9618802,93.75
148.17066666666668,2.6323378,46.875
148.18133333333333,2.0755067,140.625
148.192,2.4590847,93.75
148.20266666666666,3.0126119,93.75
148.21333333333334,2.3758812,421.875
148.224,2.9813714,375.0
148.23466666666667,2.2328494,328.125
148.24533333333332,1.7134101,281.25
148.256,2.733606,281.25
148.26666666666668,3.2460554,140.625
148.27733333333333,2.671099,328.125
148.288,2.7156088,281.25
148.29866666666666,2.6293945,93.75
148.30933333333334,3.0037637,281.25
148.32,2.4618556,46.875
148.33066666666667,3.5505166,46.875
148.34133333333332,3.0554793,375.0
148.352,2.9427006,93.75
148.36266666666666,2.220431,421.875
148.37333333333333,1.7638022,468.75
148.384,2.637839,421.875
148.39466666666667,2.370049,421.875
148.40533333333335,4.7814817,375.0
148.416,2.9521646,93.75
148.42666666666668,2.849758,46.875
148.43733333333333,3.25301,46.875
148.448,2.826343,46.875
148.45866666666666,1.6600375,46.875
148.46933333333334,2.169439,93.75
148.48,2.5148351,187.5
148.49066666666667,2.2143672,140.625
148.50133333333332,1.4280304,93.75
148.512,1.9780698,93.75
148.52266666666668,1.4149846,187.5
148.53333333333333,1.2740093,93.75
148.544,1.4097446,46.875
148.55466666666666,1.767191,140.625
148.56533333333334,1.6006588,140.625
148.576,2.4644327,140.625
148.58666666666667,2.1282756,93.75
148.59733333333332,1.49065,46.875
148.608,2.1052709,93.75
148.61866666666666,1.651226,234.375
148.62933333333334,1.8645508,234.375
148.64,1.7894475,140.625
148.65066666666667,1.9415405,93.75
148.66133333333335,1.6424627,46.875
148.672,0.92903507,187.5
148.68266666666668,1.4323071,46.875
148.69333333333333,2.3317516,93.75
148.704,1.5759861,93.75
148.71466666666666,1.4455056,375.0
148.72533333333334,1.2025921,2437.5
148.736,2.6402552,93.75
148.74666666666667,2.6491268,515.625
148.75733333333332,2.0324302,562.5
148.768,1.7721366,562.5
148.77866666666668,1.581595,562.5
148.78933333333333,2.1981645,140.625
148.8,1.4653754,187.5
148.81066666666666,2.1255767,515.625
148.82133333333334,2.3830104,562.5
148.832,2.4601984,515.625
148.84266666666667,1.8699981,562.5
148.85333333333332,2.1549594,140.625
148.864,2.366794,515.625
148.87466666666666,2.5636928,515.625
148.88533333333334,2.2171113,93.75
148.896,1.4073087,140.625
148.90666666666667,1.8365566,93.75
148.91733333333335,2.49235,562.5
148.928,2.7648168,515.625
148.93866666666668,2.5328186,46.875
148.94933333333333,2.5785294,515.625
148.96,1.8191099,515.625
148.97066666666666,2.9979637,515.625
148.98133333333334,3.3855865,562.5
148.992,3.8850188,562.5
149.00266666666667,3.6427617,562.5
149.01333333333332,3.1471195,515.625
149.024,2.5768032,515.625
149.03466666666668,2.2063315,515.625
149.04533333333333,2.1906173,515.625
149.056,2.4631333,93.75
149.06666666666666,1.3953196,328.125
149.07733333333334,2.0070283,93.75
149.088,2.9603963,140.625
149.09866666666667,2.7031288,515.625
149.10933333333332,2.1121082,515.625
149.12,2.3479354,93.75
149.13066666666666,1.3663169,562.5
149.14133333333334,2.4484856,515.625
149.152,1.6154693,562.5
149.16266666666667,1.4729972,140.625
149.17333333333335,2.782896,515.625
149.184,3.0383332,515.625
149.19466666666668,3.9625182,515.625
149.20533333333333,3.0876303,515.625
149.216,2.9951599,515.625
149.22666666666666,2.2502127,515.625
149.23733333333334,1.878068,515.625
149.248,2.2012393,93.75
149.25866666666667,2.3260434,46.875
149.26933333333332,3.660628,93.75
149.28,2.8062377,46.875
149.29066666666668,1.9846836,562.5
149.30133333333333,1.6785796,609.375
149.312,1.9107184,187.5
149.32266666666666,2.1756363,281.25
149.33333333333334,2.9740512,281.25
149.344,2.5451858,93.75
149.35466666666667,2.7633781,93.75
149.36533333333333,2.1558864,93.75
149.376,2.0779881,234.375
149.38666666666666,1.936418,93.75
149.39733333333334,1.9149275,140.625
149.408,1.4725354,234.375
149.41866666666667,1.8272461,93.75
149.42933333333335,1.250077,515.625
149.44,2.2793198,93.75
149.45066666666668,1.9967837,281.25
149.46133333333333,1.0947618,468.75
149.472,2.2069917,46.875
149.48266666666666,2.4132926,93.75
149.49333333333334,1.5480893,234.375
149.504,2.2503848,140.625
149.51466666666667,1.4624861,140.625
149.52533333333332,1.4881245,46.875
149.536,1.4950294,234.375
149.54666666666665,2.298089,281.25
149.55733333333333,2.312942,46.875
149.568,1.8941101,93.75
149.57866666666666,1.3573431,187.5
149.58933333333334,2.4341395,46.875
149.6,3.051359,46.875
149.61066666666667,4.0454445,93.75
149.62133333333333,4.2049646,93.75
149.632,2.972953,93.75
149.64266666666666,1.6206838,140.625
149.65333333333334,0.964305,187.5
149.664,2.1092348,93.75
149.67466666666667,1.6422762,46.875
149.68533333333335,1.1345656,515.625
149.696,2.1690838,187.5
149.70666666666668,3.1809437,93.75
149.71733333333333,1.9038736,562.5
149.728,1.8846663,1078.125
149.73866666666666,2.8820052,93.75
149.74933333333334,1.8901554,187.5
149.76,1.7771728,93.75
149.77066666666667,2.482791,562.5
149.78133333333332,2.914651,93.75
149.792,2.477937,140.625
149.80266666666665,2.178586,562.5
149.81333333333333,2.3176975,93.75
149.824,2.1857119,93.75
149.83466666666666,2.5283754,562.5
149.84533333333334,2.8994637,93.75
149.856,2.5690722,93.75
149.86666666666667,3.263921,46.875
149.87733333333333,3.3166218,562.5
149.888,2.1628604,93.75
149.89866666666666,3.8408957,187.5
149.90933333333334,2.1616771,562.5
149.92,1.8185383,562.5
149.93066666666667,2.0212905,93.75
149.94133333333335,2.2851415,46.875
149.952,1.9503593,46.875
149.96266666666668,1.8058642,1078.125
149.97333333333333,2.8215091,1125.0
149.984,2.3372602,562.5
149.99466666666666,1.8387873,562.5
150.00533333333334,2.9414108,562.5
150.016,3.1816018,93.75
150.02666666666667,1.746299,46.875
150.03733333333332,2.9093769,93.75
150.048,2.4693155,93.75
150.05866666666665,2.356586,421.875
150.06933333333333,1.7393888,234.375
150.08,1.7889854,93.75
150.09066666666666,1.8589296,281.25
150.10133333333334,2.6080225,281.25
150.112,2.2698898,281.25
150.12266666666667,2.885457,93.75
150.13333333333333,2.3511493,234.375
150.144,3.5773785,750.0
150.15466666666666,7.7380085,703.125
150.16533333333334,8.355549,468.75
150.176,12.070262,703.125
150.18666666666667,10.328406,515.625
150.19733333333335,5.837226,468.75
150.208,4.774886,421.875
150.21866666666668,9.494617,468.75
150.22933333333333,11.034337,515.625
150.24,8.722573,515.625
150.25066666666666,6.152103,515.625
150.26133333333334,4.7372346,468.75
150.272,4.307444,375.0
150.28266666666667,8.379441,468.75
150.29333333333332,6.1297674,468.75
150.304,3.865868,515.625
150.31466666666665,6.0673466,515.625
150.32533333333333,5.6474886,468.75
150.336,5.040942,750.0
150.34666666666666,5.3268223,515.625
150.35733333333334,6.6517224,468.75
150.368,4.081569,515.625
150.37866666666667,4.677006,515.625
150.38933333333333,5.626131,468.75
150.4,3.9505148,421.875
150.41066666666666,6.3649917,468.75
150.42133333333334,8.604135,468.75
150.432,2.0048435,46.875
150.44266666666667,2.6127682,468.75
150.45333333333335,2.5351064,468.75
150.464,2.7956486,375.0
150.47466666666668,3.5548325,468.75
150.48533333333333,2.5585148,234.375
150.496,3.5581903,375.0
150.50666666666666,2.3580368,328.125
150.51733333333334,3.5245054,421.875
150.528,4.6716557,93.75
150.53866666666667,2.952289,468.75
150.54933333333332,2.7570498,750.0
150.56,2.8580027,468.75
150.57066666666665,2.571185,421.875
150.58133333333333,2.2400987,468.75
150.592,1.867968,46.875
150.60266666666666,1.9459984,187.5
150.61333333333334,1.5257677,281.25
150.624,1.7822101,375.0
150.63466666666667,2.0839648,93.75
150.64533333333333,1.8319414,328.125
150.656,2.9004672,187.5
150.66666666666666,3.237682,234.375
150.67733333333334,2.261834,93.75
150.688,1.8366771,46.875
150.69866666666667,2.486908,93.75
150.70933333333332,3.92385,187.5
150.72,1.5260997,46.875
150.73066666666668,2.595361,187.5
150.74133333333333,2.9995775,234.375
150.752,1.6561242,140.625
150.76266666666666,1.3531505,468.75
150.77333333333334,3.2076845,93.75
150.784,2.539158,46.875
150.79466666666667,4.2707286,93.75
150.80533333333332,3.163743,93.75
150.816,2.959135,375.0
150.82666666666665,2.7035584,421.875
150.83733333333333,1.6547898,609.375
150.848,2.3896806,187.5
150.85866666666666,2.0552425,421.875
150.86933333333334,3.20154,515.625
150.88,3.8125274,93.75
150.89066666666668,3.1458173,93.75
150.90133333333333,2.2537763,375.0
150.912,2.9923756,93.75
150.92266666666666,3.0002978,46.875
150.93333333333334,3.6027896,93.75
150.944,3.2363706,281.25
150.95466666666667,2.8139691,187.5
150.96533333333332,2.3966105,234.375
150.976,4.0866203,140.625
150.98666666666668,3.402818,421.875
150.99733333333333,3.2701585,140.625
151.008,1.817332,187.5
151.01866666666666,2.9464283,421.875
151.02933333333334,2.9638817,281.25
151.04,2.401547,187.5
151.05066666666667,2.3535123,375.0
151.06133333333332,2.621059,93.75
151.072,2.0035026,46.875
151.08266666666665,2.3995316,93.75
151.09333333333333,1.8690096,93.75
151.104,3.3142073,234.375
151.11466666666666,2.965211,140.625
151.12533333333334,3.635671,140.625
151.136,1.5712715,281.25
151.14666666666668,2.8231263,140.625
151.15733333333333,3.115187,187.5
151.168,1.9417056,93.75
151.17866666666666,1.5643948,421.875
151.18933333333334,1.9971089,93.75
151.2,3.176194,46.875
151.21066666666667,2.1321282,46.875
151.22133333333332,2.8478227,281.25
151.232,2.155662,281.25
151.24266666666668,2.0091295,140.625
151.25333333333333,2.5283444,93.75
151.264,1.9000963,140.625
151.27466666666666,2.5515716,234.375
151.28533333333334,2.6343002,281.25
151.296,2.3036935,93.75
151.30666666666667,2.7873318,140.625
151.31733333333332,1.1641097,140.625
151.328,1.8096356,140.625
151.33866666666665,1.6416222,234.375
151.34933333333333,2.358194,140.625
151.36,2.556063,234.375
151.37066666666666,3.9783666,140.625
151.38133333333334,3.9447103,140.625
151.392,1.4045794,93.75
151.40266666666668,2.2182605,187.5
151.41333333333333,1.7917784,421.875
151.424,1.6109009,46.875
151.43466666666666,1.3330983,140.625
151.44533333333334,1.4232746,234.375
151.456,1.6371324,140.625
151.46666666666667,1.4224869,187.5
151.47733333333332,1.9490845,421.875
151.488,1.9973594,187.5
151.49866666666668,3.235133,281.25
151.50933333333333,2.9061472,375.0
151.52,1.5777771,93.75
151.53066666666666,2.2562273,140.625
151.54133333333334,2.7754638,93.75
151.552,2.6876943,421.875
151.56266666666667,2.8033621,234.375
151.57333333333332,3.1143634,93.75
151.584,3.1395903,93.75
151.59466666666665,2.2408378,562.5
151.60533333333333,1.5829176,421.875
151.616,1.424556,515.625
151.62666666666667,3.1705327,234.375
151.63733333333334,2.9634297,234.375
151.648,2.1384437,140.625
151.65866666666668,2.3328447,140.625
151.66933333333333,2.2567277,140.625
151.68,2.443537,93.75
151.69066666666666,2.472268,93.75
151.70133333333334,2.1296473,93.75
151.712,2.2726912,187.5
151.72266666666667,2.195517,609.375
151.73333333333332,1.7683206,609.375
151.744,2.1797194,93.75
151.75466666666668,1.4532232,187.5
151.76533333333333,2.3538213,140.625
151.776,2.0975916,421.875
151.78666666666666,2.2360702,328.125
151.79733333333334,2.4732845,140.625
151.808,1.4669073,609.375
151.81866666666667,2.453471,328.125
151.82933333333332,1.4967376,46.875
151.84,3.3818502,93.75
151.85066666666665,2.2472796,281.25
151.86133333333333,2.1565473,140.625
151.872,2.2621648,93.75
151.88266666666667,2.024473,93.75
151.89333333333335,1.9518831,140.625
151.904,1.6962845,281.25
151.91466666666668,1.6238906,93.75
151.92533333333333,2.4567583,468.75
151.936,3.2120378,93.75
151.94666666666666,3.4677465,46.875
151.95733333333334,2.8575354,46.875
151.968,2.9535785,140.625
151.97866666666667,2.2629585,234.375
151.98933333333332,2.6942682,328.125
152.0,1.8911799,468.75
152.01066666666668,3.1284158,515.625
152.02133333333333,2.7653654,281.25
152.032,2.1926475,515.625
152.04266666666666,3.6328814,468.75
152.05333333333334,2.900404,281.25
152.064,2.8960602,281.25
152.07466666666667,2.259745,468.75
152.08533333333332,2.1887853,93.75
152.096,1.857398,468.75
152.10666666666665,2.6152866,187.5
152.11733333333333,2.4106443,140.625
152.128,2.3300478,140.625
152.13866666666667,2.3266993,515.625
152.14933333333335,1.3598425,1078.125
152.16,1.8934053,468.75
152.17066666666668,2.3480988,515.625
152.18133333333333,2.5353942,93.75
152.192,2.1096241,93.75
152.20266666666666,1.620069,1875.0
152.21333333333334,2.3832502,328.125
152.224,3.0280213,46.875
152.23466666666667,3.3589807,46.875
152.24533333333332,2.6871743,46.875
152.256,2.7555354,46.875
152.26666666666668,3.9928024,93.75
152.27733333333333,2.360181,93.75
152.288,2.006413,1828.125
152.29866666666666,2.6812315,421.875
152.30933333333334,3.2481802,375.0
152.32,2.7785232,93.75
152.33066666666667,2.1268344,234.375
152.34133333333332,2.618445,140.625
152.352,3.4650948,375.0
152.36266666666666,2.7035518,375.0
152.37333333333333,3.4240317,93.75
152.384,3.2270052,46.875
152.39466666666667,2.943923,93.75
152.40533333333335,2.279165,93.75
152.416,3.5649545,93.75
152.42666666666668,2.6354256,421.875
152.43733333333333,2.0118587,187.5
152.448,3.0509655,140.625
152.45866666666666,3.299142,375.0
152.46933333333334,5.643466,421.875
152.48,2.7235892,375.0
152.49066666666667,2.8296208,421.875
152.50133333333332,3.3656788,328.125
152.512,3.6440828,375.0
152.52266666666668,2.2546933,46.875
152.53333333333333,3.1756318,93.75
152.544,2.7577446,375.0
152.55466666666666,3.3266737,187.5
152.56533333333334,3.538582,375.0
152.576,5.0026727,375.0
152.58666666666667,3.5770469,375.0
152.59733333333332,2.4967673,281.25
152.608,5.5315742,140.625
152.61866666666666,4.6663246,187.5
152.62933333333334,5.214531,93.75
152.64,5.5052614,187.5
152.65066666666667,6.412255,140.625
152.66133333333335,3.7912388,187.5
152.672,2.339499,234.375
152.68266666666668,5.742704,187.5
152.69333333333333,4.663522,187.5
152.704,4.5726514,375.0
152.71466666666666,3.661019,140.625
152.72533333333334,3.7526329,375.0
152.736,2.7079515,375.0
152.74666666666667,4.06446,187.5
152.75733333333332,3.6024916,93.75
152.768,3.268698,421.875
152.77866666666668,2.5345533,234.375
152.78933333333333,3.691707,187.5
152.8,2.813546,328.125
152.81066666666666,3.8936825,375.0
152.82133333333334,2.5343196,468.75
152.832,2.0704405,281.25
152.84266666666667,2.5807824,93.75
152.85333333333332,3.9009564,375.0
152.864,5.158098,421.875
152.87466666666666,3.115525,328.125
152.88533333333334,4.6442266,468.75
152.896,3.6581705,328.125
152.90666666666667,4.3748236,187.5
152.91733333333335,5.6159425,468.75
152.928,4.888764,187.5
152.93866666666668,5.2113547,93.75
152.94933333333333,5.240434,140.625
152.96,3.8172503,187.5
152.97066666666666,4.369232,140.625
152.98133333333334,3.369987,375.0
152.992,4.8896403,234.375
153.00266666666667,4.411374,93.75
153.01333333333332,5.275501,234.375
153.024,4.0013814,281.25
153.03466666666668,5.3537426,375.0
153.04533333333333,3.919182,93.75
153.056,3.6261268,93.75
153.06666666666666,5.0939975,375.0
153.07733333333334,3.7377777,140.625
153.088,3.253388,140.625
153.09866666666667,2.977945,140.625
153.10933333333332,3.1011312,375.0
153.12,3.1933632,328.125
153.13066666666666,3.3361027,140.625
153.14133333333334,4.9143815,187.5
153.152,4.1955323,187.5
153.16266666666667,4.5142198,234.375
153.17333333333335,5.87128,187.5
153.184,4.3667393,421.875
153.19466666666668,6.328454,421.875
153.20533333333333,6.0458446,187.5
153.216,3.522916,140.625
153.22666666666666,2.922961,93.75
153.23733333333334,1.8393525,187.5
153.248,4.000045,140.625
153.25866666666667,3.3676805,421.875
153.26933333333332,2.7546024,421.875
153.28,2.302113,421.875
153.29066666666668,3.2471845,93.75
153.30133333333333,2.711386,375.0
153.312,2.3507159,281.25
153.32266666666666,2.032031,46.875
153.33333333333334,3.5749161,187.5
153.344,2.5104556,140.625
153.35466666666667,2.346197,421.875
153.36533333333333,2.8382072,140.625
153.376,2.7882457,234.375
153.38666666666666,1.7410703,468.75
153.39733333333334,3.3370583,187.5
153.408,2.6169019,234.375
153.41866666666667,2.3480968,187.5
153.42933333333335,2.8928459,93.75
153.44,2.4415443,93.75
153.45066666666668,1.4642189,843.75
153.46133333333333,2.898873,234.375
153.472,1.9643174,140.625
153.48266666666666,1.1220053,609.375
153.49333333333334,1.8140298,93.75
153.504,1.7108511,46.875
153.51466666666667,2.8203013,93.75
153.52533333333332,1.5022697,187.5
153.536,1.8991762,93.75
153.54666666666665,2.008785,375.0
153.55733333333333,1.9632658,609.375
153.568,1.4919149,562.5
153.57866666666666,2.088282,421.875
153.58933333333334,3.8804538,234.375
153.6,3.2829275,93.75
153.61066666666667,2.1224601,609.375
153.62133333333333,1.7234254,140.625
153.632,3.6650214,234.375
153.64266666666666,2.7599974,234.375
153.65333333333334,3.5444841,187.5
153.664,4.1109533,93.75
153.67466666666667,2.4699795,46.875
153.68533333333335,3.150872,234.375
153.696,2.4523952,187.5
153.70666666666668,1.8669317,281.25
153.71733333333333,3.5494962,93.75
153.728,2.5999866,93.75
153.73866666666666,3.055578,46.875
153.74933333333334,2.358795,140.625
153.76,2.1379108,93.75
153.77066666666667,2.272255,328.125
153.78133333333332,3.6457117,234.375
153.792,3.7100732,234.375
153.80266666666665,4.3376718,468.75
153.81333333333333,2.7299273,234.375
153.824,3.811793,234.375
153.83466666666666,5.9322205,234.375
153.84533333333334,5.623106,234.375
153.856,4.5241485,234.375
153.86666666666667,3.2537096,187.5
153.87733333333333,1.8519791,1031.25
153.888,2.6247034,281.25
153.89866666666666,2.7384872,421.875
153.90933333333334,2.1745749,140.625
153.92,2.647938,421.875
153.93066666666667,2.9353454,234.375
153.94133333333335,2.0045888,656.25
153.952,3.8409982,234.375
153.96266666666668,3.6562433,234.375
153.97333333333333,2.3673174,609.375
153.984,2.1123972,234.375
153.99466666666666,2.651146,187.5
154.00533333333334,1.837148,93.75
154.016,3.3897078,140.625
154.02666666666667,2.8643808,140.625
154.03733333333332,1.8410499,234.375
154.048,1.5863482,703.125
154.05866666666665,2.4598632,140.625
154.06933333333333,4.0247545,468.75
154.08,2.4899468,421.875
154.09066666666666,2.8200684,375.0
154.10133333333334,2.2292945,234.375
154.112,2.0732696,468.75
154.12266666666667,2.3608866,281.25
154.13333333333333,2.6931481,328.125
154.144,1.7044204,187.5
154.15466666666666,1.6304761,656.25
154.16533333333334,2.6275465,93.75
154.176,2.1832457,46.875
154.18666666666667,2.369668,281.25
154.19733333333335,1.9591886,468.75
154.208,1.9800608,281.25
154.21866666666668,2.3923168,140.625
154.22933333333333,2.8552284,140.625
154.24,2.5352874,234.375
154.25066666666666,1.4780607,140.625
154.26133333333334,2.57193,421.875
154.272,4.048928,468.75
154.28266666666667,2.0210905,140.625
154.29333333333332,3.4596562,93.75
154.304,2.3419783,656.25
154.31466666666665,2.437102,656.25
154.32533333333333,3.1509192,515.625
154.336,3.0203614,515.625
154.34666666666666,3.09705,93.75
154.35733333333334,2.7411327,656.25
154.368,3.0772085,93.75
154.37866666666667,3.2428384,140.625
154.38933333333333,2.5018055,375.0
154.4,2.8874302,656.25
154.41066666666666,1.80116,656.25
154.42133333333334,2.0091789,656.25
154.432,2.623035,281.25
154.44266666666667,2.5673132,562.5
154.45333333333335,1.9236541,281.25
154.464,1.8533567,328.125
154.47466666666668,2.6757574,468.75
154.48533333333333,3.5595572,93.75
154.496,1.9544715,140.625
154.50666666666666,4.8871818,93.75
154.51733333333334,2.6338928,140.625
154.528,2.607508,468.75
154.53866666666667,2.0875576,1500.0
154.54933333333332,2.158695,93.75
154.56,2.5647323,281.25
154.57066666666665,2.6736152,468.75
154.58133333333333,2.1569984,1500.0
154.592,1.4314497,468.75
154.60266666666666,2.069894,281.25
154.61333333333334,2.3562021,468.75
154.624,3.264302,281.25
154.63466666666667,3.4483936,140.625
154.64533333333333,4.9117656,234.375
154.656,4.59321,234.375
154.66666666666666,3.0372252,234.375
154.67733333333334,3.1503327,234.375
154.688,2.0867555,281.25
154.69866666666667,5.120913,234.375
154.70933333333332,3.7937634,234.375
154.72,3.6764681,234.375
154.73066666666668,3.3239791,93.75
154.74133333333333,3.9184268,421.875
154.752,3.502463,375.0
154.76266666666666,3.5567462,140.625
154.77333333333334,4.579382,93.75
154.784,2.4498138,187.5
154.79466666666667,2.6401472,281.25
154.80533333333332,3.2081351,93.75
154.816,3.2757323,375.0
154.82666666666665,3.059861,375.0
154.83733333333333,2.6746488,421.875
154.848,4.6118064,421.875
154.85866666666666,2.7854102,234.375
154.86933333333334,3.6049771,421.875
154.88,1.7375094,46.875
154.89066666666668,2.1495187,46.875
154.90133333333333,2.221506,375.0
154.912,10.223561,375.0
154.92266666666666,5.9116955,375.0
154.93333333333334,4.158378,93.75
154.944,4.1128693,421.875
154.95466666666667,1.9630833,328.125
154.96533333333332,2.8307445,93.75
